overture_id,business_name,website_url,phone,email_public,address,locality,postcode,region,country,overture_category,overture_category_hierarchy,overture_confidence,relevance_score,source_type,source_release
18b5b1bd-dc2e-49df-92e2-fdc9486e43a7,aTeam Soft Solutions | Web & Mobile App Development Co,https://ateamsoftsolutions.com/,1800686492,,8 Alkira Way,Worongary QLD,4213,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.85,6,overture-maps,2026-08-19.0
1ec28e0a-ba18-4a66-8daa-945306c63cc6,Panda Bridge Media,https://pandabridgemedia.com/,0493984145,,28 wharf street,kanaroo point,4169,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.85,6,overture-maps,2026-08-19.0
834c3763-a6ff-40dc-b1ec-de2413f0a21e,Town Creative & Branding,https://towncreative.com.au/,0414706714,,"Studio 6, 690 Ann street, Fortitude Valley",Brisbane,4006,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.85,6,overture-maps,2026-08-19.0
ff14672e-54a4-42fb-b498-f770b8f3b5ab,Childcare Concepts Marketing,https://childcareconceptsmarketing.com.au/,+61732572027,alexandria@childcareconcepts.com.au,273 Abbotsford Rd,Brisbane,4006,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8480618751049042,6,overture-maps,2026-08-19.0
7668c940-b31a-49df-9b8d-940dddd3ec00,Scorpion Marketing Media,https://scorpionmarketingmedia.com/,+61476503219,,17 Endeavour St,Port Douglas,4877,QLD,AU,internet_marketing_service,"[services_and_business, professional_service, internet_marketing_service]",0.8476635238528252,6,overture-maps,2026-08-19.0
d5c3f67d-2666-4353-b213-1874395b5c93,Illustration Design Studios,https://idstudios.net.au/,+61417806620,info@idstudios.net.au,12 Liam St,Brisbane,4152,QLD,AU,graphic_designer,"[services_and_business, design_service, graphic_designer]",0.8467273932695389,6,overture-maps,2026-08-19.0
9223c7a7-99b6-4acb-946d-dd1f9ee0ef6e,Techpanda Technologies,https://techpandatechnologies.com.au/,+61735541077,info@techpandatechnologies.com.au,1/625 Ruthven St,Toowoomba,4350,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8452477940917016,6,overture-maps,2026-08-19.0
b7fccd1a-c9c9-42b1-9b3b-0baf71e36c60,Astie Design Studio,https://astiedesign.com.au/,+61742221414,studio@astiedesign.com.au,252 Mulgrave Rd,Cairns,4870,QLD,AU,graphic_designer,"[services_and_business, design_service, graphic_designer]",0.8445466300845146,6,overture-maps,2026-08-19.0
94cc3861-b41e-4f7c-9f1c-8578c2981860,Chilli Pepper Media,https://chillipepper.com.au/,+61733964848,,"Suite 10/3, Level 182/4 Bay Terrace",Brisbane,4178,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8444720116257668,6,overture-maps,2026-08-19.0
73d9c7dc-d327-459a-98ab-672fce24f477,Mooball Technologies,https://mooball.com/,+61730404440,admin@mooball.com,1/888 Brunswick St,Brisbane,4005,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8385104861855507,6,overture-maps,2026-08-19.0
d6168567-89d8-43eb-ad38-6a79bd0544a1,Technisoft Pty Ltd,https://technisoft.com.au/,+61755545844,technisoft@technisoft.com.au,"Ste 7, Level 1/2484 Gold Coast Hwy",Gold Coast,4218,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8338644829392433,6,overture-maps,2026-08-19.0
29e902af-64f2-4cb9-a28a-72507360b339,Green Mountain Marketing,https://greenmountainmarketing.com.au/,+61741305329,,8 Larder St,Bargara,4670,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.8327024817466736,6,overture-maps,2026-08-19.0
4876d063-e123-445e-9622-2ebd17d73263,Aynsley Campbell Creative,https://aynsleycampbellcreative.com.au/,+61422869133,hello@aynsleycampbellcreative.com,35 Rhodium Cres,Gold Coast,4212,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8325713613629342,6,overture-maps,2026-08-19.0
cb5a641f-2032-4fdd-b378-9904b07773b6,Brimble Media,https://brimblemedia.com/,+61731282550,,32 Hope St,Brisbane,4101,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8323891678452492,6,overture-maps,2026-08-19.0
ceaf0dd4-b584-487a-a0f7-8240bea5ca3d,4PS Software,https://4ps.com.au/,+61749441272,,31 Harvison St,Mackay,4740,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8286566546559334,6,overture-maps,2026-08-19.0
8226774f-2d35-434d-b8ca-3e5dc9f639b7,Creative Threshold,https://creativethreshold.com.au/,+61739999799,simon@creativethreshold.com.au,35 Ethel St,Brisbane,4105,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.8275312155485153,6,overture-maps,2026-08-19.0
a68e4336-75bd-42bd-9728-9a36dfccb9d6,Lamb Agency,https://rostami.com.au/,+61733683617,info@rostami.com.au,7/141 Queen St,Brisbane,4000,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8262664134800435,6,overture-maps,2026-08-19.0
b6c55a6e-f379-426a-86d8-e29cb708e0f1,Vet Marketing Services,https://vetmarketingservices.com.au/,+61756363766,results@vetmarketingservices.com.au,486 Scottsdale Dr,Gold Coast,4227,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8251717615127564,6,overture-maps,2026-08-19.0
f123edcd-98e6-4f7b-a241-088d95afda81,Ex-Online,https://ex-online.com/,+61730400082,contact@ex-online.com,Level 1/99 Melbourne St,Brisbane,4101,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.823412319123745,6,overture-maps,2026-08-19.0
e03bbe12-d5fd-4653-9ed3-865556339cab,Digital Forms,https://digitaldirections.io/,+611300792479,info@digitaldirections.io,level 3/243 Edward St,Brisbane,4000,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8219299678504467,6,overture-maps,2026-08-19.0
7bbd07ef-83b5-4e9a-bbcf-43a1acccdda4,Softlite Crew Technoworld,https://softlitecrew.com.au/,+61754139285,,Level 1/2 Innovation Pkwy,Sunshine Coast,4575,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8208453235030174,6,overture-maps,2026-08-19.0
20eeb3bf-9d31-4f26-b6fe-70c1fe59f667,Wildkinds Studio,https://linktr.ee/,+61485866183,info@wildkinds.com.au,unit 14j/96 Wilkie St,Brisbane,4150,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8180328361690045,6,overture-maps,2026-08-19.0
3591f653-65f1-4666-9c99-98f0b40cb15b,Tender Software,https://astrum.software/,+18133601544,hello@astrum.software,111/10 Albert Ave,Gold Coast,4218,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8179344084858895,6,overture-maps,2026-08-19.0
d613a514-22fc-4663-851f-5f06a010285e,Inflexi Technologies,https://velasustainability.com/,+61730409477,,level 3/155 Queen St,Brisbane,4000,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.8166609491407871,6,overture-maps,2026-08-19.0
b81ee66e-aa0c-4ba9-b653-42073e5ee496,Half Brick Studios,https://halfbrick.com/,+61733560429,,190 Kelvin Grove Rd,Brisbane,4059,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.8085927367210388,6,overture-maps,2026-08-19.0
8dba32a0-28a0-4cbc-bf87-5fba2cf4ba13,Redback.Agency,https://redback.agency/,+61740349546,info@redback.agency,14 Spence St,Cairns,4870,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.8083999571204186,6,overture-maps,2026-08-19.0
eabd8b79-1820-4e24-8ba2-126134bcf3ea,Effigy Creative,https://effigy.com.au/,+61730404343,jacob@augurcreative.com,283 Cavendish Rd,Brisbane,4151,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.8071454745531083,6,overture-maps,2026-08-19.0
1830ba21-5689-4068-8f52-106ab68ce192,Peak Marketing,https://peakmarketing.com.au/,+61732054877,enquiry@peakmarketing.com.au,Unit 1/40 Yarraman Pl,Brisbane,4014,QLD,AU,marketing_agency,"[services_and_business, professional_service, marketing_agency]",0.7941544289886951,6,overture-maps,2026-08-19.0
8787288d-2773-4f65-b12a-c3c2af8d97e9,Rex Software,https://crmgrader.io/,,,29B Helen St,Brisbane,4006,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.7870901358127594,6,overture-maps,2026-08-19.0
96b384ca-0ab2-466c-b6e6-f88e00aba2f8,Inspection Apps,https://inspectionapps.com/,+61417314751,,"Corner Grove Street and, McLeod St",Cairns,4870,QLD,AU,software_development,"[services_and_business, technical_service, software_development]",0.7837518757209182,6,overture-maps,2026-08-19.0
d8c78992-c8da-48ec-9584-c508b0b0b376,3d Animation & Video Software,https://bit.do/,(07) 5519 9654,,11 Fallow Ct,Upper Coomera,4209,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
9fa5dda3-c02b-4fb3-9aa4-daaaf0428139,7P Marketing,https://7pmarketing.com.au/,1300 599 281,,240 Waterworks Rd,Ashgrove,4060,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
509b365b-965d-414b-b210-b323a5e175e7,A+W Software Australia Pty Ltd,https://a-w.com/,1800 849 233,,37 Brandl St,Eight Mile Plains,4113,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
467e3e12-0d17-43ab-9a82-5d486885c62a,A1 Software Solutions,https://a1software.com.au/,1300 724 945,,5 Alcester St,Grange,4051,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
7a75d51f-6017-4f66-887d-394473a3aa36,Abraham Multimedia,https://abrahammedia.com/,0466 425 876,,48 Williamson Rd,Morayfield,4506,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
20424b08-e165-4216-9822-4c849bc38538,Accelerated Business Marketing,https://acceleratedbusinessmarketing.com.au/,(07) 5446 2919,,17 Skylark St,Coolum Beach,4573,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
353399d3-ee4f-409a-b3fb-2d92839e62da,Aceway Software,https://aceway.net/,(07) 3881 2228,,36 Outlook Pde,Bray Park,4500,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
55299ee2-8008-4a47-9283-d56fb17379ec,Achtung Design,https://achtungdesign.com.au/,(07) 5537 9730,sales@achtungdesign.com.au,227A Brisbane Rd #3,Biggera Waters,4215,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
bafa0ee2-6a85-42ca-ab45-3c709b284593,ADLSoftware,https://adlsoftware.com/,(07) 3367 1982,,104 Newmarket Rd #3,Windsor,4030,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
ff9d44dd-dbaf-4b12-b60b-2c5c256a7362,ADPR Media,https://madprmedia.com/,0439 582 415,,122 Howlett St,Currajong,4812,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
30e51563-2b83-464c-b92f-37ebdeb26fa1,Agent Digital Australia,https://agentdigital.com.au/,(07) 3186 6007,,19 Fern St Suite 1,Surfers Paradise,4217,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
4b12d372-c3a7-4160-ae34-97cbf79d6846,Alkira Software,https://alkirasoftware.com/,(07) 5351 1271,,1838-1842 David Low Way #216,Peregian Springs,4573,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
bd6ac5b1-59ab-4006-9b1a-49a55d4f6857,Altor Software,https://altor.com.au/,(07) 5547 8533,,69 Arbee Rd,Stockleigh,4280,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
66aeb126-c497-4b78-aff8-b0eec92d6b5a,Around Cairns Online,https://aroundcairns.com.au/,0414 308 579,,239 Lake St,Cairns,4870,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
ad709283-405b-4cab-a746-3e27b016abf5,Arrow Accounting Software,https://arrowaccountingsoftware.com/,(07) 3135 9995,,275 Stafford Rd #3,Stafford,4053,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
b78e5ca2-fb0c-42ee-afb2-d361a06fa955,Arttism Print & Design,https://arttism.com/,(07) 5491 7961,,13 Arthur St Unit 6,Battery Hill,4551,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
01b7cd9e-63c2-4353-9fed-1fefa9e4b5af,assetTRAC - Asset monitoring and tracking software,https://assettrac.com.au/,(07) 5443 6247,,63 Primary School Ct,Maroochydore,4558,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
11764e86-fa96-4f5c-9668-6f8d8d9c29b0,Avani Creative,https://avani.com.au/,0421 998 722,,1 Domain Rd,Currumbin,4223,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
8cd30148-b08f-4c99-9ada-b2b476005f9c,Barefoottech,https://barefoottech.net/,(07) 4612 3857,,28 Fisher St,Clifton,4184,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
c2fbb60e-9e41-48e9-b6ba-4847ff091d4f,BeWrite Professional Writing & Marketing Services,https://bewrite.com.au/,1300 032 383,,Harriet St,West End,4101,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
1502611a-de8e-40dc-ad3b-700d3a3c0834,Bigfoot Sign Studio,https://bigfootsigns.com.au/,(07) 3890 0699,mail@bigfootsigns.com.au,14 Palmer Pl #3,Murarrie,4172,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
37df234f-4e26-4818-b09d-26e6cff0cddb,Black Book Marketing & PR,https://blackbook.net.au/,(07) 5534 3741,,25A Teemangum St,Currumbin,4223,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
9133271c-221f-44c7-a38e-e2ba0db1ab4b,BlueCrystal Creative,https://bluecrystalcreative.com/,0418 752 103,,44 Station Rd,Bethania,4205,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
41a14a07-eb9b-4672-b16e-3ba2fbc7aebf,Brack Software Solutions,https://brack.net.au/,0418 764 562,,29 Ladybird St,Kallangur,4503,QLD,AU,information_technology_company,"[services_and_business, corporate_or_business_office, information_technology_company]",0.77,6,overture-maps,2026-08-19.0
e177532e-7ca1-4879-98b7-63f9c7bc9695,Brisbane Advertising Agency - Ka Ching,https://internetmarketingbrisbane.com/,(07) 3166 9622,,888 Brunswick St Level 1,New Farm,4005,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
489aaea1-dcfb-4a27-925c-aa5e2ab5949e,Cairns Highlands Marketing & Festivals,https://cairnshighlands.com.au/,(07) 3056 2168,,63 Terebra St,Palm Cove,4879,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
97ae0e46-9ba1-41d2-a316-81d0e23dec12,Calibre Print & Marketing,https://calibreprintandmarketing.com.au/,0410 144 810,,22 Daphne Ct,Elanora,4221,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
6820aca8-b666-4136-8854-281e634095a8,Centium Software,https://centiumsoftware.com/,1300 236 848,,60 Brandl Street,Eight Mile Plains,4113,QLD,AU,information_technology_company,"[services_and_business, corporate_or_business_office, information_technology_company]",0.77,6,overture-maps,2026-08-19.0
8a917275-603e-4b6b-975a-b6878ddc6257,Classic Shakespeare Design,https://shakespearedesign.com.au/,0411 671 557,,45 Cronin Ave,Main Beach,4217,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
367012c6-1dbf-4eb5-aa85-7fed3860e343,Complete Web Qld,https://completewebqld.com.au/,(07) 4015 2515,,161 Aumuller St #1,Bungalow,4870,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
ff9cbea8-32e0-4b89-8343-e8e08215dbbf,Coyote Software,https://coyotesoftware.com.au/,(07) 3387 8735,,9 Murrajong Rd Level 1,Slacks Creek,4127,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
ed9099e8-0d7c-45e1-94e4-e0fc62a936d2,Crave Media,https://cravemedia.com.au/,(07) 5413 9292,,2 Innovation Pky,Birtinya,4575,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
c2e47017-85e5-45f3-a5dd-05725352f5ae,Creative Activation,https://creativeactivation.com.au/,1300 027 328,,2404 Logan Rd,Eight Mile Plains,4113,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
801bbe1b-734b-4d3b-9477-7761addb67f9,Creative Ink Advertising,https://creativeink.com.au/,(07) 5568 7144,,40 Lemana Ln,Burleigh Heads,4220,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
1c0f413e-67cc-44f3-86c8-b4da175e902b,Croll Digital,https://crolldigital.com.au/,1300 695 289,,70 Cirrus Way,Coomera,4209,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
9ca41a9a-b790-4e2f-83b1-0ce5e589f716,Devine Media Solutions,https://devinemedia.com.au/,(07) 3264 2120,,20 Cowrie Pde,Albany Creek,4035,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
322a7b00-6a78-4e0e-a678-56327d9ff9a2,Digital Advertising Gold Coast,https://internetmarketingexpertsgoldcoast.com.au/,1300 595 013,,2 Corporate Ct Level 15,Bundall,4217,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
3992bebb-1f9f-4f3d-8b09-698d780beed5,Digital Central Australia,https://digitalcentral.com.au/,1300 307 551,,22 Varley St #1,Yeerongpilly,4105,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
c141dd61-6c00-4348-ad1a-5eba3e9e0b5c,Digital Lollipop,https://digitallollipop.com.au/,(07) 5520 3380,,23 Township Dr Unit 6A,Burleigh Heads,4220,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
163f73fa-860c-4535-a7de-4d738e960ee0,"Digital Residence - Home Automation, Cinema, Theatre, Projectors Brisbane",https://digitalresidence.com.au/,1300 737 497,,505 Sandgate Rd Unit 2,Clayfield,4011,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
544e3da2-2e8c-4afc-a41f-a919f5346f93,Felicity Jane Digital,https://felicityjane.com.au/,0427 046 918,,11 Crayfish Street,Mountain Creek,4557,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
d7a1ab1f-9488-46f3-924c-aea52fe9fbad,Fire Advertising & Design,https://firead.com.au/,(07) 3899 5213,,17 Cecile St,Balmoral,4171,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
56719846-6061-4995-be7d-2daac5cd5e1a,Fireworks Websites,https://fireworkswebsites.com.au/,(07) 3481 8800,,36 Leonard Crescent,Brendale,4500,QLD,AU,information_technology_company,"[services_and_business, corporate_or_business_office, information_technology_company]",0.77,6,overture-maps,2026-08-19.0
573e055f-66e2-4f19-85d7-c8479d35d305,Flagship Digital,https://flagship.agency/,(07) 2113 4347,,99 W Burleigh Rd,Burleigh Heads,4220,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
fa9c318a-b151-424a-a571-127a49bba46e,Focused Marketing,https://focusedmarketingsolutions.com.au/,(07) 3844 9664,,190 Melbourne St Level 1,South Brisbane,4101,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
e4d15f7e-c1d6-4c64-a79b-04bf8950123e,Fresh New Media,https://freshnewmedia.com.au/,(07) 4771 2599,,60 Ingham Rd,Townsville,4810,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
e50c73a1-b38e-40c7-bbde-8f2ecde72e75,Frontier Software,https://frontiersoftware.com/,(07) 3839 2988,,259 Queen St Level 11,Brisbane,4000,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
2ec46bdd-b321-4152-84fa-be5f892c7232,Garnish Marketing,https://garnish.com.au/,(07) 3482 4286,,4 Sefton Ct,North Lakes,4509,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
f6b920d5-f4bf-43c9-b031-85fc29eae3d0,GMG Software,https://gmgsoftware.com.au/,(07) 5534 9099,,458 Tallebudgera Creek Rd,Tallebudgera,4228,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
f0ffcbf8-9cd9-4fd0-8e97-d4cb206284f5,GP Software,https://gpsoft.com.au/,(07) 3366 1402,,21 Aloomba Rd,Ashgrove,4060,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
421c75bf-d158-4709-89cb-c0c3017edef5,GrowOnline,https://growonline.biz/,(07) 5477 7284,,18 University Way,Sippy Downs,4556,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
c04d391b-5ec8-4e41-b76b-cad709b75cec,Hanson Media Group,https://hansonmediagroup.com.au/,(07) 5522 5556,,5 Tyalla Ct,Tallebudgera,4228,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
f8620fef-e5b2-4201-9e9a-e7d28b33b711,Highgate Software,https://lennos.com/,(07) 3371 0922,,"52 High St Suite 5, Level 2",Toowong,4066,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
c166acab-4dc9-44ad-b996-bdcbeb95a0e5,Highspeed Business Marketing,https://robrawlings.com/,(07) 4148 7992,,103 Moes Rd,Urraween,4655,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
c9491285-8c5c-4ae0-995c-17a765a8b4a3,Human Creative,https://humancreative.org.au/,(07) 3012 8531,,"141 Queen St Suite 3, Level 8",Brisbane,4001,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
6db74f75-b8e4-4e89-80db-aceed1d93926,I need website,https://ineedwebsite.com.au/,0468 405 352,,90 Sippy Downs Drive,Sippy Downs,4556,QLD,AU,product_design,"[services_and_business, design_service, product_design]",0.77,6,overture-maps,2026-08-19.0
9cba80e6-12db-41d4-be38-d44f54732fb1,Ignite PR & Marketing,https://ignitepr.com.au/,(07) 3368 1650,,1990 Logan Rd Unit 3a,Mount Gravatt,4122,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
bb352b06-25ea-4afd-a298-a95388c78789,Imagine Media,https://imaginemedia.com.au/,(07) 4639 1607,,9 Cottesloe St,Toowoomba,4350,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
d53968c4-feb4-4bea-ab1b-6f47f04ae4f0,ImproveNet Marketing,https://improvenet.biz/,(07) 5476 7722,,7 Ocean St,Buderim,4556,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
0c4b5ded-071b-40df-9a0f-8c7abb878fdb,Infinity Web Development Brisbane,https://infinityweb.com.au/,(07) 3040 9179,,"Level 1, 16 McDougall Street, Milton",Milton,4064,QLD,AU,it_service_and_computer_repair,"[services_and_business, technical_service, it_service_and_computer_repair]",0.77,6,overture-maps,2026-08-19.0
30e03623-318e-4403-a859-b13ee9178a5c,Ipermedia,https://ipermedia.com.au/,(07) 3821 7377,,120 Bloomfield St Suite 29,Cleveland,4163,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
31f8e978-811f-4bf2-a54a-bc35c0c1697e,IT Media Solutions,https://itmediasolutions.com.au/,1300 892 594,,91 Commercial Rd,Newstead,4005,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
33509bf9-c962-449f-9210-44e81ae64ed5,Jigsaw Internet Solutions,https://jbs.com.au/,(07) 3806 6866,,Mount Lindesay Hwy #3,Forestdale,4118,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
1b13fa05-b761-4dc4-9a5a-58b4f068a36a,Kare Portal Software,https://kareportal.com/,(07) 4059 0077,,111-117 Williams Esplanade #21,Palm Cove,4879,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
17eec72e-7b88-4a34-ae11-3681b258dce8,Kick Media,https://kickmedia.com.au/,(07) 3180 2383,,72A Wickham St #2,Fortitude Valley,4006,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
985c1577-10fa-4212-99a6-5e8cbd5c5dd0,KnightRiley Strategic Marketing,https://knightriley.com.au/,(07) 3106 4754,,433 Logan Rd,Stones Corner,4120,QLD,AU,advertising_agency,"[services_and_business, professional_service, advertising_agency]",0.77,6,overture-maps,2026-08-19.0
a0d30435-ba8f-4c21-8b39-533edf663f14,Laundry Software Solutions,https://laundrysoftwaresolutions.com.au/,(07) 4194 5666,,87 Beach Rd,Pialba,4655,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
02833124-1500-4b3a-914d-dbd52fc5f6b6,Lava Lab Software,https://lavalab.com.au/,(07) 5679 1297,,34 Commercial Dr #1,Arundel,4214,QLD,AU,computer_wholesaler,"[services_and_business, b2b_service, wholesaler, computer_wholesaler]",0.77,6,overture-maps,2026-08-19.0
